"shape_id","shape_pt_lat","shape_pt_lon","shape_pt_sequence"
"660020","42.3333948051","-71.102540394",90006
"660020","42.3333948051","-71.102540394",100001
"660020","42.3334333091","-71.1026448181",100002
"660020","42.3336623334","-71.103328704",100003
"660020","42.3339827074","-71.1043241744",100004
"660020","42.3339827074","-71.1043241744",110001
"660020","42.3340922689","-71.1046641194",110002
"660020","42.3341765408","-71.1049117613",110003
"660020","42.3339721226","-71.1053161711",110004
"660020","42.3337629597","-71.1056177906",110005
"660020","42.3337190522","-71.1056972112",110006
"660020","42.3337190522","-71.1056972112",120001
"660020","42.333473878","-71.1061407029",120002
"660020","42.3333834371","-71.1063343242",120003
"660020","42.333327649","-71.1064704038",120004
"660020","42.3332804647","-71.1066349076",120005
"660020","42.3332568511","-71.1067911282",120006
"660020","42.333250622","-71.1070559746",120007
"660020","42.333242472","-71.1078837339",120008
"660020","42.3332512837","-71.1086174479",120009
"660020","42.3332487411","-71.1087572643",120010
"660020","42.3332326554","-71.109029938",120011
"660020","42.3332093662","-71.1093633102",120012
"660020","42.3331896923","-71.1095494625",120013
"660020","42.3331896923","-71.1095494625",130001
"660020","42.3331851731","-71.1095923921",130002
"660020","42.3331457786","-71.1098703868",130003
"660020","42.3330834449","-71.110100443",130004
"660020","42.3330304114","-71.1102409397",130005
"660020","42.3329451196","-71.1104175094",130006
"660020","42.3327425539","-71.1108074583",130007
"660020","42.3326402419","-71.1109822818",130008
"660020","42.3324947602","-71.111212476",130009
"660020","42.33206961","-71.1118356728",130010
"660020","42.3320107058","-71.1119447657",130011
"660020","42.3319638491","-71.1120460181",130012
"660020","42.3319760515","-71.1121654002",130013
"660020","42.3319735595","-71.1122401223",130014
"660020","42.3319511714","-71.1125993696",130015
"660020","42.3319511714","-71.1125993696",140001
"660020","42.3319462332","-71.1126811334",140002
"660020","42.3318891319","-71.1133261053",140003
"660020","42.3318590398","-71.1136802211",140004
"660020","42.3318508119","-71.1141717817",140005
"660020","42.331856162","-71.1146214682",140006
"660020","42.3318604053","-71.1147412688",140007
"660020","42.3318676698","-71.1153536711",140008
"660020","42.3318653246","-71.1158011855",140009
"660020","42.3318339961","-71.1161982082",140010
"660020","42.3317782071","-71.1165842837",140011
"660020","42.3317782071","-71.1165842837",150001
"660020","42.3317178568","-71.117001822",150002
"660020","42.3317611301","-71.1173887765",150003
"660020","42.331785162","-71.1175188129",150004
"660020","42.3318348094","-71.1176775417",150005
"660020","42.3319003031","-71.1178154643",150006
"660020","42.3320233758","-71.1180218291",150007
"660020","42.3320985622","-71.1181038487",150008
"660020","42.3322309732","-71.1182302736",150009
"660020","42.3323416018","-71.1183253942",150010
"660020","42.3326043281","-71.1185257419",150011
"660020","42.3326962847","-71.1186172776",150012
"660020","42.3328761928","-71.1187511853",150013
"660020","42.3331963968","-71.1187414896",150014
"660020","42.3332493973","-71.1187533752",150015
"660020","42.3332493973","-71.1187533752",160001
"660020","42.3337898307","-71.1188725385",160002
"660020","42.3339861952","-71.1189212853",160003
"660020","42.334196351","-71.1189914005",160004
"660020","42.3343763872","-71.1190812996",160005
"660020","42.334666386","-71.119231193",160006
"660020","42.3347406147","-71.1192729094",160007
"660020","42.3347406147","-71.1192729094",170001
"660020","42.3348263905","-71.1193212139",170002
"660020","42.3351262256","-71.1195413225",170003
"660020","42.3352963727","-71.1197111725",170004
"660020","42.3355663197","-71.1200213393",170005
"660020","42.3359562604","-71.1205212659",170006
"660020","42.3360662029","-71.1206585642",170007
"660020","42.3360662029","-71.1206585642",180001
"660020","42.3362202341","-71.1208514476",180002
"660020","42.3362822531","-71.1209354042",180003
"660020","42.336370338","-71.1210184652",180004
"660020","42.336546288","-71.1212012329",180005
"660020","42.3367772797","-71.121349275",180006
"660020","42.3369253844","-71.1214094164",180007
"660020","42.3371102423","-71.1214641602",180008
"660020","42.3372395353","-71.1214781814",180009
"660020","42.3372395353","-71.1214781814",190001
"660020","42.337356202","-71.1214911687",190002
"660020","42.3376875993","-71.1214640354",190003
"660020","42.3379663243","-71.1214412855",190004
"660020","42.3382315889","-71.1214141775",190005
"660020","42.3382315889","-71.1214141775",200001
"660020","42.3382683469","-71.1214102588",200002
"660020","42.3386163779","-71.1213512161",200003
"660020","42.338916253","-71.1212514046",200004
"660020","42.3389962485","-71.121211349",200005
"660020","42.3391861509","-71.1211314284",200006
"660020","42.3395862612","-71.120971464",200007
"660020","42.3397161994","-71.1209314784",200008
"660020","42.3400963097","-71.1207812482",200009
"660020","42.340225216","-71.1207612418",200010
"660020","42.340496399","-71.1207814398",200011
"660020","42.340946342","-71.1209211501",200012
"660020","42.341486293","-71.1210614331",200013
"660020","42.3418983679","-71.1212013743",200014
"660020","42.3418983679","-71.1212013743",210001
"660020","42.341986277","-71.1212311794",210002
"660020","42.3422261994","-71.1213414516",210003
"660020","42.3422862509","-71.1214113724",210004
"660020","42.3424862174","-71.1217212592",210005
"660020","42.3427064128","-71.1220913204",210006
"660020","42.3428462163","-71.122381226",210007
"660020","42.3433762762","-71.1232713759",210008
"660020","42.3434447319","-71.1233941458",210009
"660020","42.3434447319","-71.1233941458",220001
"660020","42.3439172884","-71.1242402654",220002
"660020","42.3440763636","-71.1245511515",220003
"660020","42.3441363318","-71.1246802629",220004
"660020","42.3442141881","-71.1248251745",220005
"660020","42.3443463671","-71.1250511441",220006
"660020","42.3444461467","-71.125271388",220007
"660020","42.3446583815","-71.1257284488",220008
"660020","42.3446583815","-71.1257284488",230001
"660020","42.3447061892","-71.1258313709",230002
"660020","42.34504636","-71.1265614144",230003
"660020","42.3451962498","-71.1268342651",230004
"660020","42.345423266","-71.1271972913",230005
"660020","42.3455762949","-71.1274231474",230006
"660020","42.3457648953","-71.1276177223",230007
"660020","42.3457648953","-71.1276177223",240001
"660020","42.3458362054","-71.1276912859",240002
"660020","42.3458772544","-71.127741353",240003
"660020","42.3463262865","-71.1281112197",240004
"660020","42.3465164137","-71.1282691679",240005
"660020","42.3468164145","-71.1284612445",240006
"660020","42.3473163231","-71.1287812534",240007
"660020","42.347886366","-71.1291511665",240008
"660020","42.3484254909","-71.1294642978",240009
"660020","42.3484254909","-71.1294642978",250001
"660020","42.3485063181","-71.1295111757",250002
"660020","42.348833616","-71.129744537",250003
"660020","42.3488888997","-71.1297841664",250004
"660020","42.3490434824","-71.1298975718",250005
"660020","42.3492044501","-71.1300338764",250006
"660020","42.3492331154","-71.1300732919",250007
"660020","42.3495136997","-71.1303724107",250008
"660020","42.349846693","-71.1306708563",250009
"660020","42.3500639777","-71.1308271828",250010
"660020","42.3500639777","-71.1308271828",260001
"660020","42.3501225622","-71.1308693842",260002
"660020","42.3502520306","-71.1309385478",260003
"660020","42.3503227019","-71.1309847484",260004
"660020","42.3504194759","-71.1310415251",260005
"660020","42.3504854336","-71.1310725856",260006
"660020","42.3511405527","-71.1314479614",260007
"660020","42.3514291752","-71.1316020285",260008
"660020","42.3519948624","-71.1318144167",260009
"660020","42.3523697936","-71.1319280305",260010
"660020","42.3528281881","-71.1320552185",260011
"660020","42.3528281881","-71.1320552185",270001
"660020","42.3529262389","-71.1320823951",270002
"660020","42.3530473336","-71.132107588",270003
"660020","42.3532626791","-71.1338928705",270004
"660020","42.3532626791","-71.1338928705",280001
"660020","42.3534847677","-71.1357365799",280002
"660020","42.3534939198","-71.1359403757",280003
"660020","42.3534939198","-71.1359403757",290001
"660020","42.3534968617","-71.1360028821",290002
"660020","42.3535141219","-71.1362543563",290003
"660020","42.3535247737","-71.1364988393",290004
"660020","42.3535527055","-71.1368279443",290005
"660020","42.3536002811","-71.1372953025",290006
"660020","42.3535275672","-71.1374707109",290007
"660020","42.3533425499","-71.1379723269",290008
"660020","42.3533425499","-71.1379723269",300001
"660020","42.3532046031","-71.138346775",300002
"660020","42.3529786164","-71.1389980827",300003
"660020","42.3528911373","-71.1392786395",300004
"660020","42.3527934942","-71.1395559238",300005
"660020","42.3525289972","-71.1402673747",300006
"660020","42.3523255647","-71.1408512088",300007
"660020","42.3523255647","-71.1408512088",310001
"660020","42.352266275","-71.1410213541",310002
"660020","42.3520521358","-71.1416048741",310003
"660020","42.3519332195","-71.1419259258",310004
"660020","42.351860933","-71.1421527451",310005
"660020","42.3517627307","-71.1424289138",310006
"660020","42.3516590307","-71.142790571",310007
"660020","42.3516412154","-71.1428857488",310008
"660020","42.3516412154","-71.1428857488",320001
"660020","42.3516204344","-71.1429979608",320002
"660020","42.3515844164","-71.1431520631",320003
"660020","42.3514193256","-71.143982049",320004
"660020","42.351331927","-71.1442925573",320005
"660020","42.3512342112","-71.1445502202",320006
"660020","42.3510590429","-71.1449633247",320007
"660020","42.3508310619","-71.1455139725",320008
"660020","42.3508310619","-71.1455139725",330001
"660020","42.3507863927","-71.1456222467",330002
"660020","42.3504400707","-71.1464184538",330003
"660020","42.3501509571","-71.1470804144",330004
"660020","42.3500693453","-71.1473120825",330005
"660020","42.3500693453","-71.1473120825",340001
"660020","42.3500405093","-71.1473940001",340002
"660020","42.3497902704","-71.1480279904",340003
"660020","42.3497440293","-71.1481614255",340004
"660020","42.3495654243","-71.1486215114",340005
"660020","42.3494393087","-71.1490176744",340006
"660020","42.3494066919","-71.1491199578",340007
"660020","42.3494066919","-71.1491199578",350001
"660020","42.3493547785","-71.1492833877",350002
"660020","42.3492668905","-71.1495280326",350003
"660020","42.3491949264","-71.1497755481",350004
"660020","42.3490972973","-71.1500657475",350005
"660020","42.3490408202","-71.1503531291",350006
"660020","42.3490004422","-71.1506108266",350007
"660020","42.3488733808","-71.1506977227",350008
"660020","42.3488084718","-71.1507391437",350009
"660020","42.3488084718","-71.1507391437",360001
"660020","42.3481495174","-71.1511582118",360002
"660020","42.3476198255","-71.1514925861",360003
"660020","42.347389741","-71.1516307256",360004
"660020","42.3471958127","-71.1517472096",360005
"660020","42.3469756087","-71.1518860328",360006
"660020","42.3467874549","-71.1520065526",360007
"660020","42.346509461","-71.1521819438",360008
"660020","42.3461687379","-71.15239393",360009
"660020","42.3461687379","-71.15239393",370001
"660020","42.3460821873","-71.1524476736",370002
"660020","42.3461675885","-71.1529218089",370003
"660020","42.3461618888","-71.1530335553",370004
"660020","42.3460099826","-71.1529811203",370005
"660020","42.3458383283","-71.1529317532",370006
"660020","42.3456310875","-71.152911065",370007
"660020","42.345692191","-71.1527905075",370008
"660020","42.3457588741","-71.1527002521",370009
"660020","42.3458422946","-71.1526095348",370010
"660020","42.3460821873","-71.1524476736",370011
"660020","42.3462224205","-71.1523603425",370012
"660021","42.3534180444","-71.1366774035",10001
"660021","42.3534028825","-71.1364817815",10002
"660021","42.3533835909","-71.1359350912",10003
"660021","42.3533563202","-71.1356422398",10004
"660021","42.3532216595","-71.1345412765",10005
"660021","42.3532216595","-71.1345412765",20001
"660021","42.3532087018","-71.134435913",20002
"660021","42.3531731435","-71.1340406323",20003
"660021","42.3530636354","-71.1331733434",20004
"660021","42.3529377865","-71.1321751873",20005
"660021","42.3529377865","-71.1321751873",30001
"660021","42.3529262389","-71.1320823951",30002
"660021","42.3523697936","-71.1319280305",30003
"660021","42.3519948624","-71.1318144167",30004
"660021","42.3514291752","-71.1316020285",30005
"660021","42.3511405527","-71.1314479614",30006
"660021","42.3505687321","-71.1311201926",30007
"660021","42.3505687321","-71.1311201926",40001
"660021","42.3504854336","-71.1310725856",40002
"660021","42.3504194759","-71.1310415251",40003
"660021","42.3503227019","-71.1309847484",40004
"660021","42.3502520306","-71.1309385478",40005
"660021","42.3501225622","-71.1308693842",40006
"660021","42.349846693","-71.1306708563",40007
"660021","42.3495136997","-71.1303724107",40008
"660021","42.3492331154","-71.1300732919",40009
"660021","42.3492044501","-71.1300338764",40010
"660021","42.3490434824","-71.1298975718",40011
"660021","42.3488888997","-71.1297841664",40012
"660021","42.348833616","-71.129744537",40013
"660021","42.3485885554","-71.1295698833",40014
"660021","42.3485885554","-71.1295698833",50001
"660021","42.3485063181","-71.1295111757",50002
"660021","42.347886366","-71.1291511665",50003
"660021","42.3473163231","-71.1287812534",50004
"660021","42.3468164145","-71.1284612445",50005
"660021","42.3465164137","-71.1282691679",50006
"660021","42.3463262865","-71.1281112197",50007
"660021","42.3459080703","-71.127766696",50008
"660021","42.3459080703","-71.127766696",60001
"660021","42.3458772544","-71.127741353",60002
"660021","42.3458362054","-71.1276912859",60003
"660021","42.3455762949","-71.1274231474",60004
"660021","42.345423266","-71.1271972913",60005
"660021","42.3451962498","-71.1268342651",60006
"660021","42.34504636","-71.1265614144",60007
"660021","42.3447061892","-71.1258313709",60008
"660021","42.3444942317","-71.1253750475",60009
"660021","42.3444942317","-71.1253750475",70001
"660021","42.3444461467","-71.125271388",70002
"660021","42.3443463671","-71.1250511441",70003
"660021","42.3442141881","-71.1248251745",70004
"660021","42.3441363318","-71.1246802629",70005
"660021","42.3440763636","-71.1245511515",70006
"660021","42.3439172884","-71.1242402654",70007
"660021","42.3433762762","-71.1232713759",70008
"660021","42.3432832882","-71.1231150913",70009
"660021","42.3432832882","-71.1231150913",80001
"660021","42.3428462163","-71.122381226",80002
"660021","42.3427064128","-71.1220913204",80003
"660021","42.3424862174","-71.1217212592",80004
"660021","42.3422964562","-71.1214272168",80005
"660021","42.3422964562","-71.1214272168",90001
"660021","42.3422862509","-71.1214113724",90002
"660021","42.3422261994","-71.1213414516",90003
"660021","42.341986277","-71.1212311794",90004
"660021","42.341486293","-71.1210614331",90005
"660021","42.340946342","-71.1209211501",90006
"660021","42.340496399","-71.1207814398",90007
"660021","42.340225216","-71.1207612418",90008
"660021","42.3400963097","-71.1207812482",90009
"660021","42.3398049928","-71.1208965475",90010
"660021","42.3398049928","-71.1208965475",100001
"660021","42.3397161994","-71.1209314784",100002
"660021","42.3395862612","-71.120971464",100003
"660021","42.3391861509","-71.1211314284",100004
"660021","42.3389962485","-71.121211349",100005
"660021","42.338916253","-71.1212514046",100006
"660021","42.3386163779","-71.1213512161",100007
"660021","42.3382683469","-71.1214102588",100008
"660021","42.3379663243","-71.1214412855",100009
"660021","42.3379109081","-71.1214456856",100010
"660021","42.3379109081","-71.1214456856",110001
"660021","42.3376875993","-71.1214640354",110002
"660021","42.337356202","-71.1214911687",110003
"660021","42.3371102423","-71.1214641602",110004
"660021","42.3369253844","-71.1214094164",110005
"660021","42.3367772797","-71.121349275",110006
"660021","42.336546288","-71.1212012329",110007
"660021","42.336370338","-71.1210184652",110008
"660021","42.3362822531","-71.1209354042",110009
"660021","42.3362202341","-71.1208514476",110010
"660021","42.3360199114","-71.1206007738",110011
"660021","42.3360199114","-71.1206007738",120001
"660021","42.3359562604","-71.1205212659",120002
"660021","42.3355663197","-71.1200213393",120003
"660021","42.3352963727","-71.1197111725",120004
"660021","42.3351262256","-71.1195413225",120005
"660021","42.3348263905","-71.1193212139",120006
"660021","42.334666386","-71.119231193",120007
"660021","42.3344610508","-71.119125172",120008
"660021","42.3344610508","-71.119125172",130001
"660021","42.3343763872","-71.1190812996",130002
"660021","42.334196351","-71.1189914005",130003
"660021","42.3339861952","-71.1189212853",130004
"660021","42.3337898307","-71.1188725385",130005
"660021","42.3331963968","-71.1187414896",130006
"660021","42.3329744222","-71.1187483745",130007
"660021","42.3329744222","-71.1187483745",140001
"660021","42.3328761928","-71.1187511853",140002
"660021","42.3327429694","-71.1187105658",140003
"660021","42.3326778301","-71.1186791521",140004
"660021","42.3325868084","-71.1186212659",140005
"660021","42.3324823238","-71.1185582834",140006
"660021","42.3321602562","-71.1183372131",140007
"660021","42.3320950185","-71.1182762138",140008
"660021","42.3319942869","-71.1181865815",140009
"660021","42.3319109843","-71.1180569021",140010
"660021","42.331776398","-71.1177714626",140011
"660021","42.3317046446","-71.1176491111",140012
"660021","42.3316363401","-71.1174912351",140013
"660021","42.3315974879","-71.117360549",140014
"660021","42.3315663887","-71.1171684238",140015
"660021","42.3315862126","-71.1169412263",140016
"660021","42.331672288","-71.1161740402",140017
"660021","42.331672288","-71.1161740402",150001
"660021","42.331686147","-71.1160511713",150002
"660021","42.3317362594","-71.1156913886",150003
"660021","42.3317385941","-71.1148311403",150004
"660021","42.3317262286","-71.1141714317",150005
"660021","42.3317162607","-71.1139813978",150006
"660021","42.3317213624","-71.113784615",150007
"660021","42.3317592563","-71.1134655866",150008
"660021","42.3317679112","-71.1133464471",150009
"660021","42.3318056906","-71.1127493034",150010
"660021","42.331830521","-71.1125446329",150011
"660021","42.331830521","-71.1125446329",160001
"660021","42.331833456","-71.112519836",160002
"660021","42.3318816877","-71.112256588",160003
"660021","42.3319090258","-71.1121447303",160004
"660021","42.3319638491","-71.1120460181",160005
"660021","42.3320107058","-71.1119447657",160006
"660021","42.33206961","-71.1118356728",160007
"660021","42.3324947602","-71.111212476",160008
"660021","42.3326402419","-71.1109822818",160009
"660021","42.3327425539","-71.1108074583",160010
"660021","42.3329451196","-71.1104175094",160011
"660021","42.3330304114","-71.1102409397",160012
"660021","42.3330834449","-71.110100443",160013
"660021","42.3331457786","-71.1098703868",160014
"660021","42.3331701669","-71.1096986295",160015
"660021","42.3331701669","-71.1096986295",170001
"660021","42.3331851731","-71.1095923921",170002
"660021","42.3332093662","-71.1093633102",170003
"660021","42.3332326554","-71.109029938",170004
"660021","42.3332487411","-71.1087572643",170005
"660021","42.3332512837","-71.1086174479",170006
"660021","42.333242472","-71.1078837339",170007
"660021","42.3332493927","-71.1071780304",170008
"660021","42.3332493927","-71.1071780304",180001
"660021","42.333250622","-71.1070559746",180002
"660021","42.3332568511","-71.1067911282",180003
"660021","42.3332804647","-71.1066349076",180004
"660021","42.333327649","-71.1064704038",180005
"660021","42.3333834371","-71.1063343242",180006
"660021","42.333473878","-71.1061407029",180007
"660021","42.3337629597","-71.1056177906",180008
"660021","42.3337629597","-71.1056177906",180009
"660021","42.3337629597","-71.1056177906",190001
"660021","42.3339189722","-71.1051811386",190002
"660021","42.3340402712","-71.1048645319",190003
"660021","42.3340922689","-71.1046641194",190004
"660021","42.3338129507","-71.1037963553",190005
"660021","42.3338129507","-71.1037963553",200001
"660021","42.3336623334","-71.103328704",200002
"660021","42.3334333091","-71.1026448181",200003
"660021","42.3332396842","-71.1021208566",200004
"660021","42.3332396842","-71.1021208566",210001
"660021","42.3331873316","-71.101979536",210002
"660021","42.3330817832","-71.101691353",210003
"660021","42.3329465921","-71.1013223625",210004
"660021","42.3326834525","-71.1006165165",210005
"660021","42.3324995448","-71.1001276406",210006
"660021","42.3324995448","-71.1001276406",220001
"660021","42.3324660318","-71.1000387212",220002
"660021","42.3323738214","-71.0997208734",220003
"660021","42.3323434542","-71.099589773",220004
"660021","42.3322621118","-71.0993199365",220005
"660021","42.3321721604","-71.099020938",220006
"660021","42.3321643688","-71.0989899211",220007
"660021","42.3321643688","-71.0989899211",230001
"660021","42.3318919021","-71.0978965652",230002
"660021","42.3318549665","-71.0976926509",230003
"660021","42.3317838111","-71.0972770392",230004
"660021","42.3317838111","-71.0972770392",240001
"660021","42.3317684001","-71.0971861579",240002
"660021","42.3316275325","-71.096142274",240003
"660021","42.3315979312","-71.0959179739",240004
"660021","42.3315402368","-71.0953524973",240005
"660021","42.331534071","-71.0953159232",240006
"660021","42.331534071","-71.0953159232",250001
"660021","42.3314637342","-71.0949014205",250002
"660021","42.3314234501","-71.0946054424",250003
"660021","42.3313980323","-71.0944010878",250004
"660021","42.3313177288","-71.0938072824",250005
"660021","42.331289952","-71.0934794198",250006
"660021","42.3312599238","-71.0929034148",250007
"660021","42.3312594489","-71.0926918741",250008
"660021","42.3312594489","-71.0926918741",260001
"660021","42.3312582016","-71.0921079178",260002
"660021","42.3312389039","-71.0916191248",260003
"660021","42.3312012811","-71.0909936128",260004
"660021","42.3311595619","-71.0905286348",260005
"660021","42.3311002525","-71.0901332995",260006
"660021","42.3310404616","-71.089834124",260007
"660021","42.3310404616","-71.089834124",270001
"660021","42.3309560852","-71.0894126948",270002
"660021","42.3307804028","-71.0887817967",270003
"660021","42.3306596328","-71.0883901936",270004
"660021","42.3306596328","-71.0883901936",280001
"660021","42.3305977215","-71.0881897797",280002
"660021","42.330505253","-71.0879621978",280003
"660021","42.3304216431","-71.0877563787",280004
"660021","42.3302033703","-71.0874179307",280005
"660021","42.3295205253","-71.0861653582",280006
"660021","42.3295205253","-71.0861653582",290001
"660021","42.3294119641","-71.0859659948",290002
"660021","42.3290726067","-71.0854574947",290003
"660021","42.3288849962","-71.0851011095",290004
"660021","42.3288313046","-71.0848988013",290005
"660021","42.3287693039","-71.0845234735",290006
"660021","42.3287496652","-71.0844045213",290007
"660021","42.3287281993","-71.0842356558",290008
"660021","42.3286900616","-71.083933766",290009
"660021","42.3286358933","-71.0834489227",290010
"660021","42.3286938702","-71.0834699905",290011
"660021","42.3287739707","-71.0834624368",290012
"660021","42.3293981536","-71.0833588469",290013
"660021","42.3294910173","-71.0839961779",290014
"660022","42.3294910173","-71.0839961779",10001
"660022","42.3294974932","-71.0840416233",10002
"660022","42.3295149397","-71.0841613309",10003
"660022","42.3287693039","-71.0845234735",10004
"660022","42.3288313046","-71.0848988013",10005
"660022","42.3288849962","-71.0851011095",10006
"660022","42.3291120524","-71.0853621927",10007
"660022","42.329408442","-71.0857500424",10008
"660022","42.3295737945","-71.0860222586",10009
"660022","42.3296478541","-71.0861660049",10010
"660022","42.3296478541","-71.0861660049",20001
"660022","42.3298755624","-71.0866090441",20002
"660022","42.3302194239","-71.0872269959",20003
"660022","42.3303629731","-71.0875418916",20004
"660022","42.3304216431","-71.0877563787",20005
"660022","42.330505253","-71.0879621978",20006
"660022","42.3305977215","-71.0881897797",20007
"660022","42.3306124358","-71.0882373917",20008
"660022","42.3306124358","-71.0882373917",30001
"660022","42.3307804028","-71.0887817967",30002
"660022","42.3309560852","-71.0894126948",30003
"660022","42.3310896339","-71.0900797428",30004
"660022","42.3310896339","-71.0900797428",40001
"660022","42.3311002525","-71.0901332995",40002
"660022","42.3311595619","-71.0905286348",40003
"660022","42.3312012811","-71.0909936128",40004
"660022","42.3312389039","-71.0916191248",40005
"660022","42.3312582016","-71.0921079178",40006
"660022","42.3312599238","-71.0929034148",40007
"660022","42.3312819937","-71.0933241415",40008
"660022","42.3312819937","-71.0933241415",50001
"660022","42.331289952","-71.0934794198",50002
"660022","42.3313177288","-71.0938072824",50003
"660022","42.3313980323","-71.0944010878",50004
"660022","42.3314234501","-71.0946054424",50005
"660022","42.3314637342","-71.0949014205",50006
"660022","42.3315251039","-71.0952630944",50007
"660022","42.3315251039","-71.0952630944",60001
"660022","42.3315402368","-71.0953524973",60002
"660022","42.3315979312","-71.0959179739",60003
"660022","42.3316275325","-71.096142274",60004
"660022","42.3317514939","-71.0970601519",60005
"660022","42.3317514939","-71.0970601519",70001
"660022","42.3317684001","-71.0971861579",70002
"660022","42.3318549665","-71.0976926509",70003
"660022","42.3318919021","-71.0978965652",70004
"660022","42.3320697433","-71.0986099591",70005
"660022","42.3320697433","-71.0986099591",80001
"660022","42.3321721604","-71.099020938",80002
"660022","42.3322621118","-71.0993199365",80003
"660022","42.3323434542","-71.099589773",80004
"660022","42.3323738214","-71.0997208734",80005
"660022","42.3324660318","-71.1000387212",80006
"660022","42.3324956671","-71.1001173096",80007
"660022","42.3324956671","-71.1001173096",90001
"660022","42.3326834525","-71.1006165165",90002
"660022","42.3329465921","-71.1013223625",90003
"660022","42.3330817832","-71.101691353",90004
"660022","42.3331873316","-71.101979536",90005
"660022","42.3333948051","-71.102540394",90006
"660022","42.3333948051","-71.102540394",100001
"660022","42.3334333091","-71.1026448181",100002
"660022","42.3336623334","-71.103328704",100003
"660022","42.3339827074","-71.1043241744",100004
"660022","42.3339827074","-71.1043241744",110001
"660022","42.3340922689","-71.1046641194",110002
"660022","42.3341765408","-71.1049117613",110003
"660022","42.3339721226","-71.1053161711",110004
"660022","42.3337629597","-71.1056177906",110005
"660022","42.3337190522","-71.1056972112",110006
"660022","42.3337190522","-71.1056972112",120001
"660022","42.333473878","-71.1061407029",120002
"660022","42.3333834371","-71.1063343242",120003
"660022","42.333327649","-71.1064704038",120004
"660022","42.3332804647","-71.1066349076",120005
"660022","42.3332568511","-71.1067911282",120006
"660022","42.333250622","-71.1070559746",120007
"660022","42.333242472","-71.1078837339",120008
"660022","42.3332512837","-71.1086174479",120009
"660022","42.3332487411","-71.1087572643",120010
"660022","42.3332326554","-71.109029938",120011
"660022","42.3332093662","-71.1093633102",120012
"660022","42.3331896923","-71.1095494625",120013
"660022","42.3331896923","-71.1095494625",130001
"660022","42.3331851731","-71.1095923921",130002
"660022","42.3331457786","-71.1098703868",130003
"660022","42.3330834449","-71.110100443",130004
"660022","42.3330304114","-71.1102409397",130005
"660022","42.3329451196","-71.1104175094",130006
"660022","42.3327425539","-71.1108074583",130007
"660022","42.3326402419","-71.1109822818",130008
"660022","42.3324947602","-71.111212476",130009
"660022","42.33206961","-71.1118356728",130010
"660022","42.3320107058","-71.1119447657",130011
"660022","42.3319638491","-71.1120460181",130012
"660022","42.3319760515","-71.1121654002",130013
"660022","42.3319735595","-71.1122401223",130014
"660022","42.3319511714","-71.1125993696",130015
"660022","42.3319511714","-71.1125993696",140001
"660022","42.3319462332","-71.1126811334",140002
"660022","42.3318891319","-71.1133261053",140003
"660022","42.3318590398","-71.1136802211",140004
"660022","42.3318508119","-71.1141717817",140005
"660022","42.331856162","-71.1146214682",140006
"660022","42.3318604053","-71.1147412688",140007
"660022","42.3318676698","-71.1153536711",140008
"660022","42.3318653246","-71.1158011855",140009
"660022","42.3318339961","-71.1161982082",140010
"660022","42.3317782071","-71.1165842837",140011
"660022","42.3317782071","-71.1165842837",150001
"660022","42.3317178568","-71.117001822",150002
"660022","42.3317611301","-71.1173887765",150003
"660022","42.331785162","-71.1175188129",150004
"660022","42.3318348094","-71.1176775417",150005
"660022","42.3319003031","-71.1178154643",150006
"660022","42.3320233758","-71.1180218291",150007
"660022","42.3320985622","-71.1181038487",150008
"660022","42.3322309732","-71.1182302736",150009
"660022","42.3323416018","-71.1183253942",150010
"660022","42.3326043281","-71.1185257419",150011
"660022","42.3326962847","-71.1186172776",150012
"660022","42.3328761928","-71.1187511853",150013
"660022","42.3331963968","-71.1187414896",150014
"660022","42.3332493973","-71.1187533752",150015
"660022","42.3332493973","-71.1187533752",160001
"660022","42.3337898307","-71.1188725385",160002
"660022","42.3339861952","-71.1189212853",160003
"660022","42.334196351","-71.1189914005",160004
"660022","42.3343763872","-71.1190812996",160005
"660022","42.334666386","-71.119231193",160006
"660022","42.3347406147","-71.1192729094",160007
"660022","42.3347406147","-71.1192729094",170001
"660022","42.3348263905","-71.1193212139",170002
"660022","42.3351262256","-71.1195413225",170003
"660022","42.3352963727","-71.1197111725",170004
"660022","42.3355663197","-71.1200213393",170005
"660022","42.3359562604","-71.1205212659",170006
"660022","42.3360662029","-71.1206585642",170007
"660022","42.3360662029","-71.1206585642",180001
"660022","42.3362202341","-71.1208514476",180002
"660022","42.3362822531","-71.1209354042",180003
"660022","42.336370338","-71.1210184652",180004
"660022","42.336546288","-71.1212012329",180005
"660022","42.3367772797","-71.121349275",180006
"660022","42.3369253844","-71.1214094164",180007
"660022","42.3371102423","-71.1214641602",180008
"660022","42.3372395353","-71.1214781814",180009
"660022","42.3372395353","-71.1214781814",190001
"660022","42.337356202","-71.1214911687",190002
"660022","42.3376875993","-71.1214640354",190003
"660022","42.3379663243","-71.1214412855",190004
"660022","42.3382315889","-71.1214141775",190005
"660022","42.3382315889","-71.1214141775",200001
"660022","42.3382683469","-71.1214102588",200002
"660022","42.3386163779","-71.1213512161",200003
"660022","42.338916253","-71.1212514046",200004
"660022","42.3389962485","-71.121211349",200005
"660022","42.3391861509","-71.1211314284",200006
"660022","42.3395862612","-71.120971464",200007
"660022","42.3397161994","-71.1209314784",200008
"660022","42.3400963097","-71.1207812482",200009
